views,likes,comments,watch_time_minutes,video_length_minutes,subscribers,ad_revenue_usd,engagement_rate,category_Entertainment,category_Gaming,category_Lifestyle,category_Music,category_Tech,device_Mobile,device_TV,device_Tablet,country_CA,country_DE,country_IN,country_UK,country_US
10016,1907.0,419.0,58807.25996,15.38867823,371734,369.4140033,0.23222843450479233,False,True,False,False,False,False,False,False,False,False,False,False,True
10037,1459.0,86.0,54973.6762,8.834875578,721300,338.026532,0.15393045730796054,False,False,False,False,False,False,False,True,False,False,False,True,False
9934,1070.0,142.0,55974.41275,23.6741229,956532,336.4844814,0.12200523454801691,False,False,False,True,False,True,False,False,True,False,False,False,False
10074,1099.6336179837122,70.0,53260.67956,6.356155698,263055,317.0637577,0.11610419078655074,False,False,False,True,False,False,False,True,False,True,False,False,False
10008,1558.0,395.0,22318.51118,3.836153639,547051,190.9339297,0.19514388489208634,False,False,False,False,True,False,False,False,True,False,False,False,False
10026,1096.0,133.0,51408.93378,9.85067608,35771,315.731909,0.12258128864951127,False,False,False,False,False,False,False,True,True,False,False,False,False
10167,1640.0,306.0,19702.87451,19.97013449,949986,179.3105583,0.19140356053899873,False,True,False,False,False,False,False,True,False,False,False,False,False
10113,1987.0,274.0,42387.45616,21.5639236,905921,291.3904826,0.22357361811529713,True,False,False,False,False,False,True,False,False,True,False,False,False
10127,1099.6336179837122,274.3966359383599,58373.30847,14.32484236,968806,339.9482802,0.13567989077930998,False,False,True,False,False,False,False,True,False,True,False,False,False
10089,266.0,152.0,44518.0812,19.60443254,583304,269.6340507,0.04143126177024482,False,True,False,False,False,False,False,False,True,False,False,False,False
10085,1612.0,67.0,37543.8277213796,19.00161088,835409,164.772412,0.16648487853247398,False,False,False,False,True,True,False,False,False,True,False,False,False
9941,362.0,322.0,16464.83542,9.868928198,397740,141.1767201,0.06880595513529826,True,False,False,False,False,False,False,True,False,False,False,True,False
9968,1834.0,160.0,40543.45791,18.34782234,535389,277.352357,0.20004012841091492,False,False,True,False,False,False,False,False,False,False,False,True,False
9999,1452.0,212.0,26792.80031,27.95838275,715936,207.0140871,0.16641664166416642,False,True,False,False,False,True,False,False,True,False,False,False,False
10054,1663.0,325.0,44875.33456,25.10967886,245236,298.1201138,0.19773224587228963,False,False,False,False,True,False,True,False,False,True,False,False,False
10059,1994.0,223.0,24618.57914,10.23212535,126899,206.5808732,0.2203996421115419,False,False,False,False,True,False,True,False,False,False,True,False,False
10006,1783.0,297.0,23272.86485,16.10905288,496750,197.6056371,0.20787527483509893,False,False,True,False,False,True,False,False,False,False,True,False,False
10074,1975.0,178.0,55302.14221,7.891547056,435131,350.2177914,0.21371848322414136,False,True,False,False,False,False,False,False,False,False,False,False,True
9796,1068.0,176.0,31796.69158,27.42611733,256416,222.3287133,0.12699060841159657,False,True,False,False,False,False,True,False,False,False,False,False,True
9928,1538.0,127.0,27730.15098,6.683039388,559782,211.0805097,0.1677074939564867,False,False,False,False,False,False,False,True,False,False,False,False,True
9998,1199.0,487.0,29985.50442,2.693224838,135177,222.4391159,0.16863372674534907,False,False,False,False,True,False,False,False,False,True,False,False,False
9908,433.0,133.0,57156.42813,7.225762641,27543,330.8186353,0.057125555106984256,False,False,True,False,False,False,True,False,False,True,False,False,False
10184,673.0,235.0,37987.38581,4.353053573,827358,247.7616443,0.08915946582875098,False,False,False,True,False,False,False,True,False,False,True,False,False
10089,1469.0,245.0,32875.88036,18.71941197,825767,237.021288,0.16988799682822878,False,False,False,False,True,False,True,False,False,False,False,True,False
10015,1066.0,90.0,38065.09534,16.62949398,382547,251.5099156,0.11542685971043434,False,False,True,False,False,False,False,False,True,False,False,False,False
10085,1099.6336179837122,81.0,41881.77375,29.30626206,309850,270.5044416,0.11706828140641667,False,True,False,False,False,True,False,False,False,True,False,False,False
9976,1669.0,190.0,37467.19071,27.40247573,548668,260.5705762,0.18634723336006415,False,False,False,False,False,False,False,True,False,False,False,False,False
9823,1200.0,465.0,53665.22388,13.43743844,618180,332.805245,0.16950015270284027,False,True,False,False,False,True,False,False,True,False,False,False,False
9937,1168.0,363.0,43583.5229,6.913121102,942185,283.5655856,0.15407064506390258,False,False,False,False,False,False,False,True,False,False,False,True,False
9854,1271.0,303.0,45413.79154,27.66910839,609687,292.5010459,0.15973208849198295,True,False,False,False,False,False,False,False,True,False,False,False,False
10032,962.0,205.0,52952.42911,13.80157543,161142,321.9744193,0.11632775119617225,True,False,False,False,False,False,False,False,False,False,True,False,False
9983,503.0,280.0,37543.8277213796,5.785507244,361933,186.6314845,0.07843333667234298,False,False,False,True,False,False,False,True,False,False,False,True,False
9984,333.0,377.0,50158.83246,25.71102557,568934,300.6991894,0.07111378205128205,False,False,False,True,False,False,False,False,False,True,False,False,False
9978,367.0,331.0,51808.0281,28.56116456,644503,308.2368705,0.06995389857686911,False,True,False,False,False,True,False,False,False,False,False,False,False
10035,1187.0,328.0,57609.31634,16.99795393,841032,349.9263101,0.15097159940209268,False,True,False,False,False,True,False,False,True,False,False,False,False
10152,1095.0,144.0,30142.95477,12.57509275,656238,216.3010753,0.12204491725768321,True,False,False,False,False,False,False,False,False,False,False,False,True
10027,1661.0,266.0,20014.56677,6.587197113,697110,179.7240279,0.1921811110002992,False,False,False,False,True,True,False,False,True,False,False,False,False
10096,755.0,279.0,22762.34487,22.97860064,547792,177.6897373,0.10241679873217116,False,False,False,False,True,True,False,False,False,False,False,False,True
10051,358.0,157.0,37543.8277213796,18.60464578,262848,168.7673398,0.0512386827181375,False,False,False,False,True,False,True,False,False,False,True,False,False
9889,1327.0,102.0,52789.45822,4.384707528,313682,324.9640874,0.14450399433714228,False,False,False,False,True,True,False,False,True,False,False,False,False
10045,1309.0,82.0,36109.50546,10.30168341,661572,246.4855569,0.13847685415629665,False,False,True,False,False,True,False,False,False,False,False,False,True
10140,1692.0,85.0,18468.03315,24.65958226,569646,170.4435115,0.1752465483234714,False,False,True,False,False,False,False,False,False,False,False,False,False
9863,1363.0,274.3966359383599,25573.64455,13.70175778,774245,203.7030058,0.16601405616327283,False,False,True,False,False,False,True,False,False,True,False,False,False
9945,875.0,146.0,33190.26581,12.57364744,207228,225.8423377,0.10266465560583207,False,False,False,True,False,True,False,False,True,False,False,False,False
9961,466.0,298.0,46951.00011,3.016799458,830523,286.3840273,0.07669912659371549,True,False,False,False,False,False,False,False,False,False,False,False,False
10072,1564.0,465.0,34446.21381,13.93578705,961124,249.7501204,0.20144956314535345,False,False,True,False,False,False,True,False,False,False,False,False,True
9977,1553.0,50.0,18759.26604,12.02648751,311854,167.976646,0.16066953994186628,True,False,False,False,False,True,False,False,False,False,True,False,False
9934,992.0,127.0,39543.52679,29.14075131,261920,257.4220595,0.11264344674854036,False,False,False,False,False,True,False,False,False,False,False,False,False
9915,1970.0,283.0,20287.00807,2.140959033,525334,186.0279749,0.22723146747352496,False,False,True,False,False,False,False,False,False,False,False,False,True
9879,206.0,398.0,50738.39345,25.55259934,880234,301.0625997,0.061139791476870126,False,False,True,False,False,False,False,False,False,False,False,False,False
9990,1205.0,305.0,28298.20677,7.623823121,376785,211.4176338,0.15115115115115116,False,False,False,False,True,False,True,False,True,False,False,False,False
9967,1061.0,286.0,33455.67011,17.80864135,285338,232.8113012,0.13514598173974116,False,False,False,True,False,False,True,False,False,False,True,False,False
10008,1475.0,301.0,41785.22704,6.44327762,815045,279.6682949,0.1774580335731415,False,False,False,True,False,False,True,False,False,False,True,False,False
10039,203.0,62.0,26726.56001,25.11598968,659224,182.8651047,0.026397051499153303,False,False,False,False,True,False,False,True,False,False,True,False,False
10127,340.0,108.0,21487.00797,24.69057289,426449,161.7668498,0.04423817517527402,False,False,False,False,True,False,False,True,False,False,False,False,False
10202,1520.0,211.0,47708.95484,29.72584484,353801,307.8333063,0.16967261321309546,False,False,True,False,False,True,False,False,False,False,False,False,False
10074,1394.0,362.0,50306.76929,12.84827773,842997,319.8435487,0.17431010522136192,False,True,False,False,False,False,True,False,False,True,False,False,False
10099,1367.0,274.3966359383599,37815.64658,29.98243003,98661,257.2168106,0.16253061054939696,False,False,False,False,True,False,True,False,False,True,False,False,False
10150,516.0,99.0,45782.63968,28.29297636,485532,279.2995991,0.06059113300492611,True,False,False,False,False,True,False,False,False,True,False,False,False
9955,1362.0,274.3966359383599,28641.8233,10.35168351,162760,211.7208972,0.1643793707622662,False,False,False,False,True,False,False,True,False,True,False,False,False
10002,1157.0,110.0,18851.18143,20.43138468,580292,162.7652939,0.1266746650669866,False,False,True,False,False,False,False,False,False,False,True,False,False
9970,1536.0,310.0,46247.30325,6.364211449,700439,301.7100321,0.18515546639919758,False,True,False,False,False,True,False,False,False,False,True,False,False
9927,767.0,286.0,15451.84497,25.97681925,375576,142.670128,0.10607434270172257,False,False,False,False,True,False,True,False,False,False,False,False,True
10012,623.0,130.0,39676.88231,8.995189487,44550,252.1666086,0.07520974830203755,False,True,False,False,False,False,False,False,False,True,False,False,False
9929,1420.0,274.3966359383599,30725.2883,27.00760665,602276,228.9876194,0.17065128773676702,False,False,True,False,False,False,True,False,True,False,False,False,False
10114,1189.0,302.0,43984.10884,9.977590678,927173,285.6889078,0.14741941862764485,False,False,False,False,False,True,False,False,True,False,False,False,False
10024,1196.0,229.0,42340.25846,3.322892351,775560,276.3356159,0.1421588188347965,False,False,True,False,False,False,True,False,False,False,False,False,True
10059,1658.0,384.0,37543.8277213796,16.2660469,450281,343.6026209,0.2030022865095934,True,False,False,False,False,False,False,True,False,False,True,False,False
9875,1958.0,143.0,32983.39412,15.83728478,837855,243.0646467,0.21275949367088606,True,False,False,False,False,False,False,True,False,False,False,False,False
9899,1194.0,335.0,29481.73189,25.86232016,396776,216.8498191,0.15446004646934033,True,False,False,False,False,False,True,False,False,True,False,False,False
10241,1558.0,481.0,20477.96929,4.770297803,500484,184.9487632,0.19910165022946977,False,False,False,False,False,False,True,False,False,False,True,False,False
10045,1965.0,235.0,32329.57755,20.26937442,155779,242.5695199,0.2190144350423096,False,True,False,False,False,False,False,True,False,True,False,False,False
9783,434.0,454.0,54215.64666,8.129040727,23333,321.8372444,0.09076970254523152,False,False,False,False,True,False,True,False,False,True,False,False,False
10025,846.0,272.0,36079.15531,16.56444122,320020,241.546115,0.1115211970074813,False,False,False,False,True,False,False,True,True,False,False,False,False
10108,1142.0,287.0,44699.75211,11.7969047,30659,287.9659553,0.14137316976652156,False,False,True,False,False,False,False,False,False,False,False,False,True
10048,1829.0,298.0,27550.31244,4.289527746,511076,218.7984584,0.21168391719745222,False,False,True,False,False,False,False,True,False,False,False,False,True
10019,435.0,54.0,20507.45486,28.89566079,280953,157.2906707,0.04880726619423096,False,False,False,False,False,False,True,False,False,False,False,False,False
9869,206.0,448.0,41945.69025,12.92140242,114913,260.4163505,0.06626811227074678,False,True,False,False,False,False,True,False,False,True,False,False,False
10015,1866.0,394.0,50284.79771,24.88480715,625297,328.0949753,0.22566150773839241,False,False,False,False,False,True,False,False,False,False,False,True,False
9992,945.0,396.0,20984.94589,17.37510283,526803,174.0447627,0.13420736589271418,False,False,True,False,False,False,False,True,False,False,True,False,False
10070,777.0,274.3966359383599,56088.72519,27.24352735,826295,337.1476549,0.10440880197997615,False,False,False,False,True,False,False,False,False,False,False,False,False
10103,2005.0,173.0,58755.40233,12.48313323,926039,367.0790947,0.215579530832426,False,True,False,False,False,False,False,True,True,False,False,False,False
9989,658.0,64.0,45234.0689,27.52312699,803021,277.713516,0.07227950745820402,False,False,False,True,False,False,False,True,False,False,False,False,False
9851,572.0,217.0,30921.71789,23.56747776,778884,210.669945,0.08009339153385443,False,False,False,False,True,False,True,False,False,True,False,False,False
10142,599.0,278.0,25620.45689,4.1502742,319322,188.7056722,0.08647209623348452,False,False,False,False,True,False,False,True,False,True,False,False,False
9952,1051.0,110.0,39685.91282,3.5989591,507538,258.9089994,0.11665996784565916,False,False,False,True,False,False,False,True,False,False,False,False,True
10069,1099.6336179837122,294.0,43323.33188,8.64841906,407174,287.3578904,0.13840834422323092,False,True,False,False,False,False,True,False,True,False,False,False,False
10017,1099.6336179837122,340.0,26073.09101,29.21294248,639315,190.3430189,0.14371903943133793,False,False,False,False,True,False,False,True,False,False,False,False,False
9996,1001.0,209.0,48988.70716,13.22011238,208522,303.8387928,0.1210484193677471,True,False,False,False,False,False,False,True,False,True,False,False,False
9949,563.0,437.0,17163.85423,25.45907797,446334,149.9451557,0.1005126143330988,False,False,False,False,True,False,False,True,False,False,False,True,False
10022,1212.0,113.0,59740.18448,11.90819505,204562,356.6390319,0.13220913989223707,False,False,False,False,False,False,True,False,True,False,False,False,False
10023,1741.0,291.0,56693.12274,20.80659062,631624,354.4302191,0.20273371246133892,False,False,False,False,False,False,False,False,False,False,True,False,False
10071,937.0,141.0,56731.6658,24.86486632,350548,338.4652965,0.10704001588720087,False,False,False,True,False,False,False,True,False,False,False,True,False
9935,289.0,274.3966359383599,43260.33214,23.2742625,917957,264.6034952,0.056708267331490675,True,False,False,False,False,False,False,False,False,False,True,False,False
9954,1812.0,373.0,37543.8277213796,19.52026137,61798,192.3238341,0.21950974482620053,False,False,False,False,False,True,False,False,False,True,False,False,False
10083,979.0,158.0,29261.05496,28.30990152,869416,210.0307001,0.11276405831597738,False,False,False,False,True,False,False,False,False,False,True,False,False
10230,597.0,509.0,37543.8277213796,19.61796374,479710,188.6562863,0.10811339198435972,False,False,False,True,False,False,False,True,False,False,True,False,False
9976,1099.6336179837122,89.0,32712.52454,20.05433864,424717,228.8218005,0.11914932016677146,False,False,False,False,True,False,False,False,False,False,False,True,False
9898,1049.0,211.0,50086.77995,23.26011081,454117,309.3644452,0.1272984441301273,True,False,False,False,False,False,True,False,False,False,False,False,True
10226,354.0,494.0,39532.03117,9.166625615,49049,254.2315253,0.08292587522002738,False,False,False,True,False,False,True,False,False,False,True,False,False
10053,1067.0,367.0,32868.48302,13.82466903,202432,231.9863802,0.14264398686959118,False,False,False,False,True,True,False,False,False,False,True,False,False
10040,772.0,500.0,37543.8277213796,27.48226629,430513,349.4689851,0.12669322709163347,False,False,False,False,True,False,False,False,False,True,False,False,False
10136,849.0,378.0,34114.96189,20.12910468,897636,234.73763,0.12105367008681926,False,False,False,True,False,False,True,False,False,False,False,False,True
9968,595.0,62.0,55037.8045,2.180433775,626384,322.7069812,0.06591091492776886,False,False,False,False,False,True,False,False,False,False,False,False,True
10044,635.0,98.0,37543.8277213796,19.86501202,76111,328.0692677,0.07297889287136598,False,False,True,False,False,False,False,True,False,False,False,False,True
9999,1789.0,206.0,43944.90515,15.73204849,306392,293.567311,0.1995199519951995,False,False,True,False,False,False,True,False,False,False,False,False,False
9845,1515.0,76.0,40663.89512,3.603160157,473228,270.3527813,0.16160487557135603,False,True,False,False,False,False,False,False,False,False,False,True,False
10069,764.0,125.0,36161.82218,22.21458074,75831,238.2292045,0.08829079352467971,False,False,True,False,False,False,False,False,False,True,False,False,False
10014,1033.0,442.0,51217.51375,12.03193221,387235,318.9950164,0.14729378869582585,False,False,True,False,False,False,False,True,False,False,False,True,False
10119,1013.0,367.0,17263.84956,5.271667644,633484,157.8335479,0.13637711236288172,True,False,False,False,False,True,False,False,False,False,False,True,False
10114,1215.0,420.0,30123.1099,8.071244281,960045,222.8157125,0.16165710895788016,False,False,False,True,False,True,False,False,False,False,True,False,False
9941,1153.0,111.0,29657.62078,24.47193165,441185,213.3432417,0.12715018609797807,False,False,False,True,False,False,False,False,False,False,False,True,False
9906,347.0,443.0,54019.61517,7.61485081,145696,319.8695647,0.07974964667878054,False,False,True,False,False,False,False,False,False,False,False,True,False
10161,1466.0,370.0,37543.8277213796,10.5256459,696241,165.9998062,0.18069087688219662,False,False,False,False,False,False,False,False,False,True,False,False,False
9979,1280.0,375.0,41273.49786,13.98145958,291966,275.0249583,0.16584828139092092,False,False,True,False,False,False,True,False,False,False,False,True,False
10096,1718.0,242.0,18818.5013,3.360424239,830470,175.0118343,0.19413629160063392,False,True,False,False,False,False,False,True,False,False,False,False,False
9826,822.0,195.0,26305.57414,5.109484505,501540,192.695427,0.10350091593730917,False,True,False,False,False,False,True,False,False,False,False,False,True
10158,948.0,70.0,34304.92245,25.61686574,96671,232.1556779,0.10021657806654853,True,False,False,False,False,False,False,True,False,False,False,True,False
10064,830.0,271.0,23537.07378,2.547601446,754971,182.3270444,0.10939984101748808,True,False,False,False,False,False,False,False,False,True,False,False,False
10153,675.0,499.0,34409.46221,3.534916082,595648,235.3037093,0.11563084802521423,False,False,True,False,False,False,False,False,False,False,False,True,False
9905,1099.6336179837122,255.0,44993.90275,8.187684579,583337,274.4935854,0.13676260656069786,False,False,True,False,False,False,False,True,False,False,False,True,False
9990,1302.0,274.3966359383599,49746.32042,16.57227833,86990,311.0402312,0.15779746105489087,False,False,False,True,False,False,False,True,False,False,False,False,True
9942,1888.0,108.0,35895.97643,25.97840513,743305,255.3405443,0.2007644337155502,False,False,False,False,False,False,False,False,True,False,False,False,False
10002,1340.0,487.0,25266.63705,11.31277024,73734,202.6361056,0.18266346730653868,False,False,False,False,True,False,False,False,False,False,True,False,False
9921,1470.0,297.0,32873.29745,23.77077449,141548,237.0446945,0.1781070456607197,False,False,False,False,False,False,False,False,False,False,False,False,False
9927,371.0,339.0,24501.5877,7.658166214,948076,179.4402011,0.07152211141331721,False,False,False,True,False,False,False,False,False,False,False,False,True
10014,730.0,278.0,36790.14753,19.6421834,717902,242.9501901,0.1006590772917915,False,True,False,False,False,False,False,True,False,False,False,False,False
9876,1973.0,281.0,38474.41836,6.241748925,940498,271.5871517,0.22823005265289592,False,False,True,False,False,False,False,True,True,False,False,False,False
10008,1373.0,287.0,29063.54156,24.14446415,716646,217.6977219,0.16586730615507594,False,False,True,False,False,True,False,False,False,False,False,False,False
9999,1863.0,429.0,56593.60265,14.51280189,915710,358.3046903,0.22922292229222924,False,False,False,False,False,False,False,False,False,True,False,False,False
10069,525.0,408.0,45634.97246,12.5119246,772326,283.646953,0.0926606415731453,True,False,False,False,False,False,False,True,False,True,False,False,False
10152,1161.0,207.0,54599.03012,17.19942479,923982,333.8172835,0.1347517730496454,False,False,False,False,True,False,True,False,True,False,False,False,False
9996,1973.0,212.0,26015.42204,22.65530927,19561,212.2880889,0.2185874349739896,True,False,False,False,False,False,False,False,False,False,False,False,True
9846,1445.0,103.0,28729.37172,11.64131215,970964,213.3531991,0.15722120658135283,False,False,False,False,False,False,False,True,False,True,False,False,False
9973,1572.0,277.0,19414.58958,26.67567892,327056,175.2734393,0.18540058157023964,True,False,False,False,False,True,False,False,True,False,False,False,False
9944,452.0,195.0,45507.18274,22.39585964,902640,277.4776019,0.06506436041834272,False,False,True,False,False,False,True,False,False,False,False,False,False
10047,1181.0,294.0,58364.08152,20.98855247,887523,352.8597081,0.14680999303274608,False,True,False,False,False,False,False,True,False,True,False,False,False
9820,1820.0,126.0,26634.29359,13.84962897,459748,210.1809745,0.19816700610997964,True,False,False,False,False,True,False,False,True,False,False,False,False
9718,1130.0,200.0,24692.14287,8.495624249,435851,189.9057666,0.13685943609796256,False,True,False,False,False,False,False,True,False,False,True,False,False
9831,1580.0,483.0,18866.8395,12.89874931,637063,175.6292696,0.20984640423151257,False,False,True,False,False,False,False,False,False,False,False,True,False
10145,989.0,374.0,32997.78256,16.06648572,752376,231.8550217,0.13435189748644652,False,False,False,False,False,True,False,False,False,False,True,False,False
9817,448.0,260.0,25334.70358,20.93815555,152303,182.7604377,0.07211979219720892,False,False,False,True,False,False,False,True,True,False,False,False,False
10069,1610.0,486.0,59180.06088,21.22821024,659547,367.4946463,0.20816367067236072,False,False,False,True,False,False,False,False,False,False,False,False,False
10118,1099.6336179837122,71.0,38001.93081,5.307018247,771456,254.4300215,0.11569812393592728,False,True,False,False,False,False,False,True,False,False,False,True,False
10000,387.0,474.0,51411.85537,25.54230862,728734,309.2852671,0.0861,False,True,False,False,False,False,False,True,False,False,False,False,True
10468,1696.0,207.0,25285.67882,17.92485289,574547,206.4601606,0.18179212839128772,False,False,True,False,False,False,True,False,True,False,False,False,False
10090,1642.0,92.0,15753.41643,3.675333492,875625,156.6457784,0.17185332011892962,False,False,False,False,False,False,False,False,False,False,True,False,False
10115,945.0,363.0,47607.80066,29.12902084,41377,299.6328571,0.12931290163124073,False,False,False,False,False,False,True,False,False,False,False,False,False
9926,1168.0,391.0,56734.57625,22.66185283,802376,345.9906274,0.15706226072939755,False,False,False,False,True,True,False,False,False,True,False,False,False
9915,1137.0,428.0,36002.14961,28.36603565,359388,248.2926721,0.1578416540595058,False,False,True,False,False,True,False,False,False,False,True,False,False
9876,1280.0,78.0,17332.77134,14.90761258,969820,156.5142348,0.1375050627784528,True,False,False,False,False,False,True,False,True,False,False,False,False
9943,676.0,439.0,37164.94704,19.54426333,291303,246.1863045,0.11213919340239364,True,False,False,False,False,True,False,False,False,False,False,False,False
10148,1052.0,89.0,27348.01254,24.25461455,401293,201.4190183,0.11243594797004336,False,True,False,False,False,False,False,False,False,False,True,False,False
9859,883.0,476.0,27164.11209,9.808270806,811342,202.7930523,0.13784359468505933,False,False,False,False,True,True,False,False,False,False,True,False,False
10085,1946.0,103.0,53533.63049,26.65110982,949707,340.1499095,0.2031730292513634,False,True,False,False,False,False,False,True,False,False,False,False,False
9985,1099.6336179837122,243.0,25473.30826,21.97497176,223781,189.7891932,0.1344650593874524,False,True,False,False,False,False,False,False,False,False,False,False,True
10052,1449.0,143.0,39300.09195,9.267054776,726148,265.0188213,0.15837644249900518,True,False,False,False,False,False,False,True,False,False,False,False,False
9742,654.0,382.0,30142.09488,6.324060294,271067,210.6717276,0.10634366659823445,False,False,False,False,False,False,False,True,True,False,False,False,False
9934,669.0,225.0,34877.7925,27.89893661,503342,231.5581345,0.08999396013690357,False,False,False,False,False,False,True,False,False,False,False,False,True
9959,1099.6336179837122,239.0,41775.76096,7.890773167,791371,257.2654224,0.13441446108883545,False,False,False,False,True,False,False,True,False,False,False,False,False
9924,705.0,454.0,37543.8277213796,27.91954697,140069,142.7272774,0.1167875856509472,False,True,False,False,False,False,True,False,False,False,False,True,False
10087,1099.6336179837122,199.0,19327.5284,9.518574738,903788,179.3241254,0.12874329513073382,True,False,False,False,False,False,False,False,False,False,False,True,False
9978,1028.0,257.0,54930.97108,12.63055252,404570,333.0490724,0.12878332331128484,False,False,False,True,False,False,False,False,True,False,False,False,False
10093,542.0,173.0,41844.60416,19.01968793,116142,262.155333,0.07084117705340334,False,False,False,False,False,False,False,True,False,False,True,False,False
10092,1295.0,498.0,58810.97135,2.440628572,82833,360.6666318,0.17766547760602458,False,False,False,False,False,False,False,False,False,False,False,False,True
10050,791.0,176.0,20185.86978,8.788036516,517459,164.1516229,0.09621890547263681,False,False,False,False,False,False,False,False,False,False,True,False,False
9950,833.0,458.0,37586.58424,11.09601544,763282,251.2355749,0.12974874371859296,False,False,False,False,True,False,False,False,False,False,False,False,False
9941,838.0,274.3966359383599,25399.50991,21.78642462,441639,192.2713597,0.1118998728436133,False,False,False,False,True,False,True,False,False,False,False,False,True
9966,1040.0,410.0,37543.8277213796,2.152479657,961606,174.9532032,0.14549468191852297,True,False,False,False,False,False,True,False,False,False,False,False,True
9932,1944.0,393.0,26851.65725,16.67768952,573703,218.509562,0.23530004027386225,False,False,False,False,True,False,False,True,False,False,False,False,False
9973,375.0,190.0,37543.8277213796,17.07385799,237956,324.3934515,0.05665296300010027,False,False,True,False,False,False,False,False,False,False,False,True,False
9886,1444.0,439.0,38254.6008,12.05720763,89087,264.2264102,0.1904713736597208,False,False,False,False,True,True,False,False,False,False,True,False,False
9719,640.0,101.0,22162.58758,13.51801811,539388,167.8619478,0.07624241177075831,True,False,False,False,False,False,False,False,False,False,False,False,False
9946,210.0,226.0,48872.79224,7.838398622,552489,289.7287774,0.04383671827870501,False,True,False,False,False,False,True,False,False,False,True,False,False
10056,1971.0,314.0,24620.2245,3.940789913,931814,207.7417391,0.22722752585521083,False,False,False,True,False,False,False,True,True,False,False,False,False
9893,795.0,312.0,37543.8277213796,5.081153234,70793,241.3658009,0.11189730112200545,False,True,False,False,False,False,True,False,False,False,False,False,False
9930,757.0,400.0,28044.52375,12.03564902,453151,203.8418772,0.11651560926485398,False,True,False,False,False,False,True,False,False,False,False,False,True
10022,715.0,135.0,37543.8277213796,17.53644786,56777,148.4991493,0.0848134104969068,False,False,False,False,False,True,False,False,False,False,False,True,False
9975,1308.0,364.0,50457.15803,4.151434638,385718,318.5929953,0.1676190476190476,False,False,True,False,False,False,False,True,False,False,True,False,False
9868,656.0,293.0,23981.54622,24.45070839,819892,180.788811,0.09616943656262668,False,False,True,False,False,True,False,False,False,False,True,False,False
9987,318.0,443.0,34057.59034,18.60203122,408693,225.6814951,0.07619905877640933,False,False,True,False,False,False,False,True,False,False,False,False,False
9878,767.0,274.3966359383599,40344.73318,3.523914673,978781,255.7685752,0.10542585907454544,True,False,False,False,False,False,True,False,True,False,False,False,False
9856,1280.0,274.3966359383599,18688.63145,12.0005089,721207,165.4663175,0.15771069763984982,False,False,True,False,False,False,False,True,False,True,False,False,False
9982,598.0,359.0,17058.05668,28.23988717,111401,148.8792562,0.09587257062712883,False,True,False,False,False,False,False,False,False,False,False,False,True
10044,921.0,282.0,54465.40236,3.047815519,903744,329.7886551,0.11977299880525687,False,False,False,False,False,False,False,False,False,False,True,False,False
9939,276.0,407.0,37760.78916,28.31212469,380578,241.5496457,0.0687191870409498,True,False,False,False,False,False,False,False,False,False,False,True,False
10003,331.0,394.0,34351.23623,15.08660382,687282,226.5305207,0.07247825652304309,False,True,False,False,False,True,False,False,False,True,False,False,False
10230,1099.6336179837122,185.0,59169.84072,22.72148724,119366,370.1071956,0.125575133722748,False,False,True,False,False,False,False,True,False,False,True,False,False
10016,468.0,495.0,59722.21131,14.46194357,185481,350.3012129,0.0961461661341853,True,False,False,False,False,True,False,False,False,False,False,True,False
9892,1476.0,490.0,40272.12516,7.040425187,470739,275.1959134,0.19874646178730287,False,False,False,True,False,False,True,False,False,False,True,False,False
10048,1638.0,288.0,22722.35582,12.63291836,877056,192.5822269,0.1916799363057325,False,False,False,False,True,False,False,True,False,False,False,False,False
9858,1032.0,328.0,22444.37227,6.10625169,828283,180.5536475,0.1379590180564009,True,False,False,False,False,True,False,False,False,False,False,False,False
9908,1340.0,326.0,20219.94719,26.11809049,195399,175.5863655,0.1681469519580137,False,True,False,False,False,False,False,True,False,False,False,False,True
10009,1145.0,85.0,19811.56738,23.45852917,398719,166.6936084,0.12288939954041363,False,False,False,True,False,False,False,False,False,False,False,False,False
10011,724.0,216.0,25143.1421,23.68137902,24439,186.8555963,0.09389671361502347,False,False,False,False,False,False,False,True,False,False,True,False,False
10269,1378.0,159.0,43035.92188,15.73994267,839922,282.8168757,0.1496737754406466,False,False,False,True,False,False,False,False,False,False,True,False,False
9980,1614.0,264.0,52145.18244,7.827043547,557119,330.1178931,0.18817635270541083,False,False,False,False,True,False,False,True,False,True,False,False,False
9956,794.0,86.0,41189.07778,10.83555571,271634,261.1869198,0.088388911209321,False,False,False,True,False,False,False,False,False,True,False,False,False
10195,1008.0,484.0,28833.31113,28.02597162,469015,214.6991606,0.14634624816086317,False,False,False,True,False,False,False,True,False,False,False,True,False
10046,843.0,111.0,27506.40194,12.938234,978392,198.4202558,0.09496316942066495,False,True,False,False,False,False,False,False,False,False,True,False,False
9969,1857.0,498.0,28742.77418,13.18301132,778110,227.9274572,0.23623232019259705,True,False,False,False,False,False,True,False,False,False,False,False,True
10023,400.0,183.0,37543.8277213796,13.13330044,441832,259.2153362,0.05816621769929163,False,False,False,False,True,False,False,False,False,False,False,False,True
10063,315.0,111.0,58996.27925,16.67035869,568354,337.8940606,0.04233330020868528,False,False,False,False,False,False,False,True,False,False,True,False,False
